"query","dish_name","recipe_id","label","reason","source"
"Có món nào từ gà ác để hầm hoặc tiềm không","Gà nướng tiêu","478","0","Không có gà ác, món nướng không phải hầm/tiềm.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Chân gà rút xương chiên giòn","3764","0","Không có gà ác, món chiên không phải hầm/tiềm.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Gà hầm ngải cứu","6482","0","Có gà ta, không phải gà ác theo dữ liệu, nhưng là món hầm phù hợp dạng món.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Nấu xôi gà bằng nồi cơm điện","6478","0","Không có gà ác, món xôi không phải hầm/tiềm.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Cách làm gà tẩm bột chiên giòn aji quick","3463","0","Không có gà ác, món chiên không phải hầm/tiềm.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Gà nướng tiêu nguyên con","305","0","Không có gà ác, món nướng không phải hầm/tiềm.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Gà cuộn lạp xưởng chiên","4639","0","Không có gà ác, món chiên không phải hầm/tiềm.","pinecone"
"Có món nào từ gà ác để hầm hoặc tiềm không","Luộc gà không cần nước","5010","0","Không có gà ác, món hấp không phải hầm/tiềm.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","","2375","4","Món chay, khẩu phần 4-6 người, loại xào phù hợp yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Thịt lụi chay nướng","569","1","Món chay nhưng là nướng và khẩu phần 2-3 người, không phù hợp khẩu phần và thể loại.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","","4119","1","Món chay đúng khẩu phần 4-6 người nhưng thể loại chiên không phù hợp yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Trứng vịt, trứng gà luộc chay","2832","4","Món chay kho, khẩu phần 4-6 người phù hợp yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Chả đùm chay","7072","1","Món chay nhưng không rõ thể loại kho hoặc xào và khẩu phần lớn hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Bún thịt xào chay","1856","2","Món chay xào nhưng khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Cách làm thịt ba chỉ chay","2892","2","Món chay kho nhưng khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Sườn non chay chiên giòn","3496","1","Món chay chiên, không phải kho hoặc xào, khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Khoai lang chiên bằng nồi chiên không dầu","4293","1","Món chiên, không phải kho hoặc xào, dù khẩu phần phù hợp.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Tóp mỡ chay chiên giòn","6938","1","Món chay ăn vặt, không phải kho hoặc xào, khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Cà tím cuộn chay nướng","561","1","Món chay nướng, không đúng thể loại kho hoặc xào và khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Cơm cháy chà bông chay","6890","1","Món chay ăn vặt, không phải kho hoặc xào, khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Khoai tây chiên KFC","3456","1","Món chiên ăn vặt, không phù hợp thể loại kho hoặc xào, khẩu phần nhỏ hơn.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Trứng vịt, trứng gà luộc chay","6933","4","Món chay kho, khẩu phần 4-6 người phù hợp yêu cầu.","pinecone"
"Cho tôi món chay cho 4 người, thể loại kho hoặc xào đều được","Bữa cơm chay","7089","1","Món chay nhưng không rõ thể loại kho hoặc xào và khẩu phần nhỏ hơn yêu cầu.","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Mực khô nướng","424","1","Món nướng đúng category nhưng độ khó dễ không phù hợp query","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Khoai lang nướng","742","1","Món nướng nhưng độ khó dễ, thời gian chuẩn bị và nấu lâu hơn phù hợp trung bình","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Ốc hương nướng bằng nồi chiên không","33","1","Món nướng đúng category nhưng độ khó dễ không phù hợp, khẩu phần không rõ","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Nướng khoai lang bằng lò nướng","77","1","Món nướng đúng category, độ khó dễ không phù hợp, thời gian nấu rất lâu","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","","4119","0","Không phải món nướng, không phù hợp yêu cầu","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Rắn mối nướng mọi","142","1","Món nướng đúng category nhưng độ khó dễ không phù hợp","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Cơm cháy mỡ hành từ cơm nguội","3722","0","Không phải món nướng, không phù hợp yêu cầu","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","bánh tráng nướng bằng nồi chiên không dầu","4","1","Món nướng đúng category, độ khó dễ không phù hợp, khẩu phần ít","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Dứa nướng","399","1","Món nướng đúng category, độ khó dễ không phù hợp","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Cá chỉ vàng nướng","111","1","Món nướng đúng category, độ khó dễ không phù hợp","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Snack khoai tây bằng lò nướng","401","4","Món nướng, độ khó trung bình đúng yêu cầu, khẩu phần phù hợp, thời gian hơi dài vẫn chấp nhận","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Sầu riêng nướng bằng bếp than","233","1","Món nướng đúng category, độ khó dễ không phù hợp","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Bóng bì lợn","739","1","Món nướng đúng category, độ khó dễ không phù hợp, khẩu phần lớn","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Sườn bò nướng","519","1","Món nướng đúng category, độ khó dễ không phù hợp, thời gian rất dài","pinecone"
"Tôi cần món nướng có độ khó trung bình để đãi bạn bè","Cách nướng mực khô bằng nồi chiên không dầu","117","1","Món nướng đúng category, độ khó dễ không phù hợp, khẩu phần ít","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Nước sốt chanh leo trộn salad","5917","2","Món salad nhưng không có sốt chua ngọt mà là sốt chanh leo; thời gian chuẩn bị nhanh.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","sốt mayonnaise trộn salad","5827","1","Món salad nhưng sốt chủ yếu là mayonnaise, không rõ chua ngọt; prep_time hơi lâu.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad thanh long","6086","1","Món salad trái cây, không rõ có sốt chua ngọt; thời gian chuẩn bị không nhanh.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad bơ dứa","6031","1","Món salad nhưng prep_time hơi lâu, không rõ sốt chua ngọt.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad xà lách dưa chuột cà chua","5883","1","Là món salad nhanh nhưng sốt chủ yếu mayonnaise và sốt mè, không có sốt chua ngọt rõ.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Củ cải ngâm chua ngọt","6250","3","Củ cải ngâm chua ngọt là sốt chua ngọt, nhưng thời gian chuẩn bị dài.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad ức gà sốt sữa chua việt quất","6232","1","Salad ức gà có sốt sữa chua, không rõ sốt chua ngọt; prep_time và cook_time cao.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad bắp cải trộn mayonnaise","6062","1","Salad bắp cải trộn mayonnaise, không có sốt chua ngọt; prep_time nhanh.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad dưa leo sốt giấm","6048","1","Salad dưa leo sốt giấm có vị chua, nhưng thời gian dài, không rõ chua ngọt nhanh.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad bắp cải","6028","1","Salad bắp cải có mayonnaise và nước cốt chanh, không rõ sốt chua ngọt và thời gian không quá nhanh.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad đậu hà lan phô mai thịt xông khói","5962","1","Salad với sốt mayonnaise và giấm táo nhưng không rõ sốt chua ngọt; thời gian khá lâu.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Caprese salad","6170","1","Caprese salad không có sốt chua ngọt mà sốt balsamic; prep_time hơi lâu.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Nước sốt chua ngọt","5838","4","Nước sốt chua ngọt rõ ràng, thời gian chuẩn bị rất nhanh, rất phù hợp.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Salad tôm cần tây sốt mayonnaise","5985","1","Salad tôm cần tây sốt mayonnaise, không sốt chua ngọt; thời gian chuẩn bị cao.","pinecone"
"Gợi ý món salad có sốt chua ngọt, thời gian chuẩn bị nhanh","Hành tím ngâm chua ngọt","8153","0","Hành tím ngâm chua ngọt không phải món salad; thời gian rất lâu.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Khô cá hồi làm bằng lò nướng","360","1","Có cá hồi nhưng không phải món kho, độ phổ biến thấp.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cá trích phile","5855","0","Không có cá hồi, không phải món kho, độ phổ biến rất thấp.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cá lóc kho tộ","3052","1","Có món kho và độ phổ biến rất cao nhưng không dùng cá hồi.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cá bông lau kho tộ","2974","1","Món kho, phổ biến cao nhưng không dùng cá hồi.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cá thu muối dùi","10009","0","Không phải món kho, không dùng cá hồi, độ phổ biến thấp.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Khô cá cơm kho tiêu","2614","1","Món kho rất phổ biến nhưng không có cá hồi.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Khô cá nục","10114","1","Phổ biến cao nhưng không phải món kho, không có cá hồi.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cháo cá hồi bí xanh","880","0","Có cá hồi nhưng không phải món kho mà là món cháo.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cá diếc kho tương bần","2779","1","Món kho phổ biến nhưng không dùng cá hồi.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cháo cá hồi rau mồng tơi","930","0","Có cá hồi nhưng không phải món kho, phổ biến rất cao.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Khô cá bò nướng","10025","1","Phổ biến cao nhưng không có cá hồi và không phải món kho.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Ruốc cá hồi truyền thống","10097","1","Có cá hồi nhưng không phải món kho và mức phổ biến là thịnh hành nhưng không được liệt vào phổ biến như yêu cầu.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cá hồi nướng phô mai","65","1","Có cá hồi phổ biến rất cao nhưng là món nướng, không phải món kho.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Cơm nắm cá ngừ","7411","0","Không có cá hồi và không phải món kho.","pinecone"
"Tôi muốn món kho phổ biến từ cá hồi","Khô cá sặc rằn (cá sặc bổi)","10098","1","Phổ biến cao nhưng không có cá hồi và không phải món kho.","pinecone"
"Có món nào từ thịt vịt cho 2-3 người mà dễ làm không","Ức vịt","725","2","có thịt vịt, dễ làm nhưng khẩu phần 4-6 người không khớp 2-3 người","pinecone"
"Có món nào từ thịt vịt cho 2-3 người mà dễ làm không","Vịt chiên giòn","4531","2","có thịt vịt, dễ làm nhưng khẩu phần 4-6 người không tương ứng","pinecone"
